movie_id,title_1M,genres_1M,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year,clean_title,imdbId,tmdbId,description
324,"Sum of Us, The (1994)",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Sum of Us, The",111309.0,36614.0,"A widowed father has to deal with two complex issues: while he is searching for ""Miss Right,"" his son, who is in his 20s and gay, is searching for ""Mr. Right."""
325,National Lampoon's Senior Trip (1995),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,National Lampoon's Senior Trip,113936.0,27993.0,"To embarrass his rival, a scheming senator uses nitwit Ohio teens who are invited to a Washington gathering on educational failure."
326,To Live (Huozhe) (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,To Live (Huozhe),110081.0,31439.0,"After Fugui and Jiazhen lose their personal fortunes, they raise a family and survive difficult cultural changes during 1940s to 1970s China."
327,Tank Girl (1995),"['Action', 'Comedy', 'Musical', 'Sci-Fi']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1995,Tank Girl,114614.0,9067.0,"A girl is among the few survivors of a dystopian Earth. Riding a war tank, she fights against the tyranny of a mega-corporation that dominates the world's remaining potable water supply."
329,Star Trek: Generations (1994),"['Action', 'Adventure', 'Sci-Fi']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,Star Trek: Generations,111280.0,193.0,"With the help of long presumed dead Captain Kirk, Captain Picard must stop a deranged scientist willing to murder on a planetary scale in order to enter a space matrix."
330,Tales from the Hood (1995),"['Comedy', 'Horror']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,Tales from the Hood,114609.0,25066.0,A funeral director tells four strange tales of horror with an African American focus to three drug dealers he traps in his place of business.
331,Tom & Viv (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Tom & Viv,111454.0,46797.0,"In 1915, Tom and Viv elope, but her gynecological and emotional problems disrupt their honeymoon. Her father is angry because Tom's poetry doesn't bring in enough to live, but her mother is happy Viv has found a tender and discreet husband."
332,Village of the Damned (1995),"['Horror', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1995,Village of the Damned,114852.0,12122.0,A small town's women give birth to unfriendly alien children posing as humans.
333,Tommy Boy (1995),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Tommy Boy,114694.0,11381.0,"After his auto-parts tycoon father dies, the overweight, underachieving son teams up with a snide accountant to try and save the family business."
334,Vanya on 42nd Street (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Vanya on 42nd Street,111590.0,32636.0,"New York actors rehearse Chekhov's ""Uncle Vanya"" in a dilapidated theatre."
336,"Walking Dead, The (1995)","['Drama', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1995,"Walking Dead, The",114888.0,95963.0,"1972 Vietnam, a small group of United States Marines relive flashbacks of their contrite lives prior to serving in the military while being left to survive behind enemy lines."
337,What's Eating Gilbert Grape (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,What's Eating Gilbert Grape,108550.0,1587.0,A young man in a small Midwestern town struggles to care for his mentally-disabled younger brother and morbidly obese mother while attempting to pursue his own happiness.
338,Virtuosity (1995),"['Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1995,Virtuosity,114857.0,9271.0,"When a virtual reality simulation created using the personalities of multiple serial killers manages to escape into the real world, an ex-cop is tasked with stopping its reign of terror."
339,While You Were Sleeping (1995),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,While You Were Sleeping,114924.0,2064.0,A hopelessly romantic Chicago Transit Authority ticket booth operator is mistaken for the fiancée of a comatose patient.
340,"War, The (1994)","['Adventure', 'Drama']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"War, The",111667.0,19855.0,A Vietnam veteran helps his kids battle over a tree house while recovering from his traumatic war experience.
341,Double Happiness (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Double Happiness,109655.0,60855.0,"East clashes with West and generations collide as a young Chinese woman struggles to appease her old-fashioned father, and at the same time pursue her modern dreams."
342,Muriel's Wedding (1994),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,Muriel's Wedding,110598.0,236.0,"A young social outcast in Australia steals money from her parents to finance a vacation where she hopes to find happiness, and perhaps love."
343,"Baby-Sitters Club, The (1995)","[""Children's""]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,"Baby-Sitters Club, The",112435.0,48287.0,Seven junior-high-school girls organize a daycare camp for children while at the same time experiencing classic adolescent growing pains.
344,Ace Ventura: Pet Detective (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Ace Ventura: Pet Detective,109040.0,3049.0,A goofy detective specializing in animals goes in search of the missing mascot of the Miami Dolphins.
345,"Adventures of Priscilla, Queen of the Desert, The (1994)","['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Adventures of Priscilla, Queen of the Desert, The",109045.0,2759.0,Two drag performers and a transgender woman travel across the desert to perform their unique style of cabaret.
346,Backbeat (1993),"['Drama', 'Musical']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1993,Backbeat,106339.0,12635.0,"A dramatization of the Hamburg, Germany phase of The Beatles' early history."
347,Bitter Moon (1992),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,Bitter Moon,104779.0,10497.0,"After hearing stories of her, a passenger on a cruise ship develops an irresistible infatuation with an eccentric paraplegic's wife."
348,Bullets Over Broadway (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Bullets Over Broadway,109348.0,11382.0,"In New York in 1928, a struggling playwright is forced to cast a mobster's talentless girlfriend in his latest drama in order to get it produced."
349,Clear and Present Danger (1994),"['Action', 'Adventure', 'Thriller']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,Clear and Present Danger,109444.0,9331.0,CIA Analyst Jack Ryan is drawn into an illegal war fought by the US government against a Colombian drug cartel.
350,"Client, The (1994)","['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1994,"Client, The",109446.0,10731.0,A young boy who witnessed the suicide of a mafia lawyer hires an attorney to protect him when the District Attorney tries to use him to take down a mob family.
351,"Corrina, Corrina (1994)","['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,"Corrina, Corrina",109484.0,10464.0,"In 1959, a widower hires a warm-hearted housekeeper/nanny to care for his seven-year-old daughter."
352,Crooklyn (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Crooklyn,109504.0,34152.0,"Spike Lee's vibrant semi-autobiographical portrait of a school teacher, her stubborn jazz musician husband and their five kids living in Brooklyn in 1973."
353,"Crow, The (1994)","['Action', 'Romance', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1994,"Crow, The",109506.0,9495.0,"The night before his wedding, musician Eric Draven and his fiancée are brutally murdered by members of a violent gang. On the anniversary of their death, Eric rises from the grave and assumes the mantle of the Crow, a supernatural avenger."
354,Cobb (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Cobb,109450.0,29973.0,A reporter hired to write the 'official' biography of Ty Cobb discovers just how dark the baseball legend's real story is.
355,"Flintstones, The (1994)","[""Children's"", 'Comedy']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Flintstones, The",109813.0,888.0,"In a parallel modern-day Stone Age world, a working-class family, the Flintstones, are set up for an executive job. But they learn that money can't buy happiness."
356,Forrest Gump (1994),"['Comedy', 'Romance', 'War']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1994,Forrest Gump,109830.0,13.0,"The history of the United States from the 1950s to the '70s unfolds from the perspective of an Alabama man with an IQ of 75, who yearns to be reunited with his childhood sweetheart."
357,Four Weddings and a Funeral (1994),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,Four Weddings and a Funeral,109831.0,712.0,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love."
358,Higher Learning (1995),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Higher Learning,113305.0,16295.0,"People from all different walks of life, encounter racial tension, rape, responsibility, and the meaning of an education on a university campus."
359,I Like It Like That (1994),"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,I Like It Like That,110091.0,48992.0,Money issues and misunderstandings divide a couple who struggle to raise their children in the Bronx.
360,I Love Trouble (1994),"['Action', 'Comedy']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,I Love Trouble,110093.0,10879.0,Peter Brackett and Sabrina Peterson are two competing Chicago newspaper reporters who join forces to unravel the mystery behind a train derailment.
361,It Could Happen to You (1994),"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,It Could Happen to You,110167.0,10660.0,A police officer promises to share his lottery ticket with a waitress in lieu of a tip.
362,"Jungle Book, The (1994)","['Adventure', ""Children's"", 'Romance']",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,"Jungle Book, The",110213.0,10714.0,"Rudyard Kipling's classic tale of Mowgli, the orphaned jungle boy raised by wild animals, and how he becomes king of the jungle."
364,"Lion King, The (1994)","['Animation', ""Children's"", 'Musical']",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1994,"Lion King, The",110357.0,8587.0,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself."
365,Little Buddha (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Little Buddha,107426.0,1689.0,"After the death of Lama Dorje, Tibetan Buddhist monks find three children - one American and two Nepalese - who may be the rebirth of their great teacher."
367,"Mask, The (1994)","['Comedy', 'Crime', 'Fantasy']",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1994,"Mask, The",110475.0,854.0,Bank clerk Stanley Ipkiss is transformed into a manic superhero when he wears a mysterious mask.
368,Maverick (1994),"['Action', 'Comedy', 'Western']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,Maverick,110478.0,9359.0,"Bret Maverick, needing money for a poker tournament, faces various comic mishaps and challenges, including a charming woman thief."
369,Mrs. Parker and the Vicious Circle (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Mrs. Parker and the Vicious Circle,110588.0,23333.0,"Dorothy Parker remembers the heyday of the Algonquin Round Table, a circle of friends whose barbed wit, like hers, was fueled by alcohol and flirted with despair."
370,Naked Gun 33 1/3: The Final Insult (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Naked Gun 33 1/3: The Final Insult,110622.0,36593.0,Frank Drebin comes out of retirement to help Police Squad infiltrate a gang of terrorists planning to detonate a bomb at the Academy Awards.
371,"Paper, The (1994)","['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Paper, The",110771.0,12280.0,"New York City tabloid editor Henry's faced with tough decisions while he faces several serious life challenges, and a tempting job offer."
372,Reality Bites (1994),"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Reality Bites,110950.0,2788.0,"A documentary filmmaker and her fellow Generation X graduates face life after college, looking for work and love in Houston."
373,Red Rock West (1992),['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,Red Rock West,105226.0,10427.0,"Upon arriving to a small town, a drifter is mistaken for a hitman, but when the real hitman arrives, complications ensue."
374,Richie Rich (1994),"[""Children's"", 'Comedy']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Richie Rich,110989.0,11011.0,"Richie Rich is the richest kid in the world. The one thing Richie doesn't have is friends. When his parents suddenly go missing, Richie hooks up with a group of kids who just might fill the void in his life, while helping save his folks."
375,Safe Passage (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Safe Passage,111054.0,49803.0,A mother with seven sons feels like she's losing control of her life and her family. But personal pain and a troubled marriage fade into the background as news comes that one of her sons might have died in an accident.
376,"River Wild, The (1994)","['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,"River Wild, The",110997.0,8987.0,Rafting expert Gail takes on a pair of armed killers while navigating a spectacularly violent river.
377,Speed (1994),"['Action', 'Romance', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1994,Speed,111257.0,1637.0,"An extortionist bomber rigs a Los Angeles city bus to explode if its speed drops below 50 mph, forcing a young cop and a female passenger to keep it moving and save everyone on board."
378,Speechless (1994),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,Speechless,111256.0,15128.0,Two political speechwriters fall in love before they find out they are working for candidates on opposite sides.
379,Timecop (1994),"['Action', 'Sci-Fi']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1994,Timecop,111438.0,8831.0,"Max Walker, an officer for a security agency that regulates time travel, must fend for his life against a shady politician who's intent on changing the past to control the future."
380,True Lies (1994),"['Action', 'Adventure', 'Comedy', 'Romance']",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,True Lies,111503.0,36955.0,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used-car salesman while terrorists smuggle nuclear war heads into the United States."
381,When a Man Loves a Woman (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,When a Man Loves a Woman,111693.0,10449.0,The seemingly perfect relationship between a man and his wife is tested as a result of her alcoholism.
382,Wolf (1994),"['Drama', 'Horror']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1994,Wolf,111742.0,10395.0,Publisher Will Randall becomes a demon wolf and has to fight to keep his job.
383,Wyatt Earp (1994),['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,Wyatt Earp,111756.0,12160.0,"From Wichita to Dodge City, to the O.K. Corral in Tombstone, a man becomes a myth in this thrilling journey of romance, adventure, and desperate heroic action."
384,Bad Company (1995),['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Bad Company,112443.0,40480.0,"CIA agent Crowe is forced to join Grimes Organization for blackmail operations. He works with Wells targeting a judge, while Stapp uncovers his CIA past."
385,"Man of No Importance, A (1994)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,"Man of No Importance, A",110455.0,52038.0,"A friendly, poetry quoting bus conductor in 1963 Dublin wants to stage Oscar Wilde's play, Salome, with passengers on his bus."
386,S.F.W. (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,S.F.W.,111048.0,29444.0,An alienated and misanthropic teenager gains sudden and unwanted celebrity status after he's taken hostage by terrorists where his indifference to their threats to kill him makes news headlines.
387,"Low Down Dirty Shame, A (1994)","['Action', 'Comedy']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Low Down Dirty Shame, A",110399.0,26352.0,"An ex-cop, now a private detective, takes on the search for the millions stolen by a drug lord."
388,Boys Life (1995),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Boys Life,112570.0,39953.0,"Each of the three short films in this collection presents a young gay man at the threshold of adulthood. In ""Pool Days,"" Justin is a 17-year old Bethesda lad, hired as the evening life guard at a fitness center. In the course of the summer, he realizes and embraces that he's gay. In ""A Friend of Dorothy,"" Winston arrives from upstate for his freshman year at NYU. He has to figure out, with some help from Anne, a hometown friend, how to build a social life as a young gay man in the city. In ""The Disco Years,"" Tom looks back on 1978, the year in high school that he came out of the closet after one joyful and several painful encounters.—<jhailey@hotmail.com>"
389,"Colonel Chabert, Le (1994)","['Drama', 'Romance', 'War']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1994,"Colonel Chabert, Le",109454.0,41580.0,"Upon returning home after a ten year absence, a Colonel in Napoleon's army discovers that his wife has remarried and has used his pension to amass great wealth."
390,Faster Pussycat! Kill! Kill! (1965),"['Action', 'Comedy', 'Drama']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1965,Faster Pussycat! Kill! Kill!,59170.0,315.0,"Three thrill-seeking go-go dancers kidnap a young girl and attempt to swindle an old rancher and his two sons out of their small fortune, but their scheme does not play out as they intended."
391,Jason's Lyric (1994),"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1994,Jason's Lyric,110186.0,22067.0,"Two brothers, survivors of family tragedy, take different life paths: one falls for a high-spirited waitress and dreams of success, the other follows a life of petty crime. Their lives reconnect in shattering fashion."
392,"Secret Adventures of Tom Thumb, The (1993)","['Adventure', ""Children's""]",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,"Secret Adventures of Tom Thumb, The",108069.0,18242.0,A boy born the size of a small doll is kidnapped by a genetic lab and must find a way back to his father in this adventure filmed using stop motion animation techniques. Tom meets a variety of strange creatures and eventually discovers a race of miniature humans like himself.—Keith Loh <keith@mwg.com>
393,Street Fighter (1994),['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Street Fighter,111301.0,11667.0,"In the midst of a civil war in South East Asia, a general intensifies the climate of violence by kidnapping 63 UN delegates. To free the hostages, a colonel leads a group of fighters, who will have to use all their skills to be successful."
394,Coldblooded (1995),['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Coldblooded,112702.0,32502.0,A bookie is promoted to Hitman and seemingly excels at his new found job.
395,Desert Winds (1995),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Desert Winds,112849.0,267188.0,"Jackie and Eugene are joined by a mystical wind tunnel which enables them to speak across a 500-mile desert. Believed by the Indians to be an omen of good luck, the wind inspires both characters to face their fears and follow their hearts.—<jwall@tti.com>"
396,Fall Time (1995),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Fall Time,113014.0,28732.0,"Three young men decide to plan a mock kidnapping, but everything goes wrong because a real bank robbery was already planned by two other guys."
397,"Fear, The (1995)",['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1995,"Fear, The",113043.0,75555.0,"A group of college seniors spending a weekend at a cottage for a psychological experiment called ""fear therapy"" find a human-sized wooden figure called Morty, which triggers everyone's deepest and darkest secrets and emotions."
398,Frank and Ollie (1995),['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,Frank and Ollie,113104.0,42981.0,"A study of the personal and professional relationship of Disney animators Frank Thomas and Ollie Johnston, who started at the studio in the 1930s and worked on 23 films together."
399,Girl in the Cadillac (1995),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Girl in the Cadillac,113173.0,278939.0,"Mandy, a modern teenage ""Lolita"" with a wild sense of adventure and a burning desire to taste life, buys a ticket out of her one-horse town of Paint Rock, Texas, hitting the road to love, life and self-discovery."
400,Homage (1995),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Homage,113319.0,291731.0,"In New Mexico, the widow and former teacher Katherine Samuel reluctantly hires the lonely mathematician and genius Archie Landrum to be her gardener and soon they become good friends. When her estranged daughter Lucille ""Lucy"" Samuel, who left the college to become a television star in New York, decides to spend a couple of days with her mother, Archie becomes obsessed for her. Lucy and her mother reconciled to each other and Lucy decides to quit her career to stay with Katherine. However the obsessive Archie guns Lucy down witnessed by Katherine and is arrested. The ambitious local lawyer Joseph Smith prepares to defend him seeking the spotlights. Meanwhile, Archie mocks the Mexican Officer Gilbert Tellez, who is the guardian of his cell, and plans to seem a lunatic to escape from the death penalty. Will justice work?—Claudio Carvalho, Rio de Janeiro, Brazil"
401,Mirage (1995),"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1995,Mirage,113827.0,226229.0,Matteo Juarez is a retired detective hired by a local businessman to follow his wife Jennifer. She has a split personality and seems to be putting herself in danger without knowing it.
402,Open Season (1996),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Open Season,114047.0,203119.0,"When the television ratings machines suddenly malfunction, public television suddenly, but mistakenly, soars to #1 in this humorous satire."
404,Brother Minister: The Assassination of Malcolm X (1994),['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,Brother Minister: The Assassination of Malcolm X,109339.0,316098.0,"Brother Minister reveals the mystery surrounding the assassination of Malcolm X at the Audubon Ballroom in New York City on February 21, 1965. It probes the innocence of two of the convicted assassins, reveals the true identity of the killers, examines the FBI and NYPD clandestine roles in the assassination, and discovers the secret origin of the Nation of Islam and its political and religious legacy in America.—Jack Baxter"
406,Federal Hill (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Federal Hill,109785.0,171857.0,"On the mean streets of Providence, five friends struggle for a future in the mob-infested neighborhood known as Federal hill. Petty burglar Ralph and his drug-dealing friend Nicky are inseparable until Nicky meets a beautiful…."
407,In the Mouth of Madness (1995),"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1995,In the Mouth of Madness,113409.0,2654.0,An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational.
408,8 Seconds (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,8 Seconds,109021.0,18069.0,"This movie chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert."
409,Above the Rim (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Above the Rim,109035.0,19092.0,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard."
410,Addams Family Values (1993),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Addams Family Values,106220.0,2758.0,"The Addams Family try to rescue their beloved Uncle Fester from his gold-digging new love, a black widow named Debbie."
412,"Age of Innocence, The (1993)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,"Age of Innocence, The",106226.0,10436.0,"A tale of nineteenth-century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin."
413,Airheads (1994),['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Airheads,109068.0,13595.0,Three band members hoping for a big break head to a radio station to play their demo tape and wind up holding everyone hostage with plastic guns when the head D.J. refuses to play them.
414,"Air Up There, The (1994)",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,"Air Up There, The",109067.0,46094.0,A basketball coach travels to Africa to recruit a new star.
415,Another Stakeout (1993),"['Comedy', 'Thriller']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1993,Another Stakeout,106292.0,9409.0,Immature detectives Chris Lecce and Bill Reimers are joined by pesky assistant district attorney Gina Garrett in staking out a lakeside home where Mafia trial witness Luella Delano is believed to be heading.
416,Bad Girls (1994),['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994,Bad Girls,109198.0,11853.0,Four prostitutes join together to travel the Old West.
417,Barcelona (1994),"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,Barcelona,109219.0,16771.0,"An American working in Barcelona, having sworn off beautiful women, is forced to be host to his playboy cousin in this witty comedy of good intentions and mixed signals."
418,Being Human (1993),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Being Human,106379.0,46924.0,A man's blunders regarding his family are told and retold through different eras in history.
419,"Beverly Hillbillies, The (1993)",['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,"Beverly Hillbillies, The",106400.0,11041.0,"Mild-mannered dirt-poor hill-dweller Jed Clampett strikes it rich when oil is discovered on his property. At his cousin Pearl's insistence, he moves his family to Beverly Hills to better enjoy his newfound wealth."
420,Beverly Hills Cop III (1994),"['Action', 'Comedy']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Beverly Hills Cop III,109254.0,306.0,"Axel Foley, while investigating a car theft ring, comes across something much bigger than that: the same men who killed his boss are running a counterfeit money ring out of a theme park in Los Angeles."
421,Black Beauty (1994),"['Adventure', ""Children's""]",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Black Beauty,109279.0,14522.0,"The fates of horses, and the people who own and command them, are revealed as Black Beauty narrates the circle of his life."
422,Blink (1994),['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,Blink,109297.0,26203.0,"Emma, a blind violinist who had recently undergone a revolutionary surgery, joins with a police detective to track a serial killer after she was an inadvertent witness to his latest crime."
423,Blown Away (1994),"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,Blown Away,109303.0,178.0,An Irish bomber targets an old foe in Boston.
424,Blue Chips (1994),['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Blue Chips,109305.0,19819.0,A college basketball coach is forced to break the rules in order to get the players he needs to stay competitive.
425,Blue Sky (1994),"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,Blue Sky,109306.0,57834.0,"Carly moves with her military husband and their two daughters to an isolated army base, only to quickly become part of a cover-up involving nuclear bomb tests."
426,Body Snatchers (1993),"['Horror', 'Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1993,Body Snatchers,106452.0,4722.0,A teenage girl and her father discover alien clones are replacing humans on a remote U.S. military base in Alabama.
427,Boxing Helena (1993),"['Mystery', 'Romance', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1993,Boxing Helena,106471.0,18215.0,"A surgeon becomes obsessed with the seductive woman he once was in an affair with. Refusing to accept that she has moved on, he amputates her limbs and holds her captive in his mansion."
428,"Bronx Tale, A (1993)",['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,"Bronx Tale, A",106489.0,1607.0,"An intense drama about a boy torn between his tough, hard-working father and a violent yet charismatic crime boss."
